"word","helpful","unhelpful","EXTP","NEUT","EXTN"
"rehman",-11.3350778849997,-10.2364655963316,-10.2364655963316,-11.3350778849997,-11.3350778849997
"rehmans",-11.3350778849997,-10.2364655963316,-10.2364655963316,-11.3350778849997,-11.3350778849997
"reid",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"reified",-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398
"reinforce",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"reinforced",-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"reinsert",-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398
"reinventing",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"rejected",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"rejecting",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"rejection",-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316,-11.3350778849997
"rejoice",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"rekindled",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"relatable",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"relate",-8.62702768389751,-8.62702768389751,-8.62702768389751,-8.62702768389751,-11.3350778849997
"related",-11.3350778849997,-10.2364655963316,-10.2364655963316,-11.3350778849997,-11.3350778849997
"relationship",-6.4830476210801,-6.4830476210801,-6.4830476210801,-6.4830476210801,-6.4830476210801
"relationships",-7.38383416641829,-7.38383416641829,-7.38383416641829,-7.38383416641829,-11.3350778849997
"relationshipsad",-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"relationshipthe",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"relationshipthis",-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398
"relative",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"relatively",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"relatives",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"relax",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"relaxed",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"relaxing",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"relay",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"relayed",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"relays",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"release",-11.3350778849997,-9.72563997256562,-9.72563997256562,-9.72563997256562,-11.3350778849997
"released",-9.72563997256562,-9.72563997256562,-9.72563997256562,-9.72563997256562,-11.3350778849997
"releases",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"relentless",-10.2364655963316,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"relied",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"relief",-8.69602055538446,-8.69602055538446,-8.69602055538446,-8.69602055538446,-11.3350778849997
"relies",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"relieve",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"relieved",-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"relished",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"reluctant",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"reluctantly",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"rely",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"remain",-9.54331841577167,-9.54331841577167,-9.54331841577167,-11.3350778849997,-9.54331841577167
"remaining",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"remains",-9.1378533076635,-9.1378533076635,-9.1378533076635,-9.1378533076635,-11.3350778849997
"remake",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"remakes",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"remark",-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997,-11.3350778849997
"remarkable",-9.54331841577167,-9.54331841577167,-9.54331841577167,-9.54331841577167,-11.3350778849997
"remarkably",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"remember",-8.15702405465177,-8.15702405465177,-8.15702405465177,-8.15702405465177,-8.15702405465177
"remembered",-9.54331841577167,-9.54331841577167,-9.54331841577167,-9.54331841577167,-9.54331841577167
"rememberedoh",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"remembering",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"remembers",-9.94878352387983,-9.94878352387983,-9.94878352387983,-11.3350778849997,-9.94878352387983
"remembersto",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"remind",-9.54331841577167,-9.54331841577167,-9.54331841577167,-9.54331841577167,-9.54331841577167
"reminded",-8.93718261220135,-8.93718261220135,-8.93718261220135,-8.93718261220135,-8.93718261220135
"reminder",-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997,-11.3350778849997
"reminds",-11.3350778849997,-9.72563997256562,-9.72563997256562,-9.72563997256562,-11.3350778849997
"reminiscence",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"reminiscent",-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983,-11.3350778849997
"reminisces",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"reminiscing",-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398
"reminiscingfantasy",-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398
"remote",-9.72563997256562,-11.3350778849997,-11.3350778849997,-9.72563997256562,-9.72563997256562
"remotely",-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983
"remove",-10.2364655963316,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"removes",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"removing",-10.2364655963316,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"rendered",-10.2364655963316,-11.3350778849997,-10.2364655963316,-11.3350778849997,-10.2364655963316
"renewed",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"rent",-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"rental",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"rentedin",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"renting",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"repeat",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"repeated",-9.72563997256562,-9.72563997256562,-9.72563997256562,-9.72563997256562,-9.72563997256562
"repeatedly",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"repeats",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"repentance",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"repertoire",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"repetitive",-9.72563997256562,-9.72563997256562,-11.3350778849997,-9.72563997256562,-9.72563997256562
"replaced",-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316,-10.2364655963316
"replacing",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"replies",-10.2364655963316,-11.3350778849997,-11.3350778849997,-10.2364655963316,-11.3350778849997
"reported",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"reportedly",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"reports",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"represent",-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"representation",-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983,-11.3350778849997
"representational",-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"representing",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"reprisal",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"reproducing",-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"reputation",-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316,-10.2364655963316
"require",-10.2364655963316,-11.3350778849997,-11.3350778849997,-10.2364655963316,-10.2364655963316
"required",-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316
"requirement",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"requirements",-10.2364655963316,-11.3350778849997,-11.3350778849997,-10.2364655963316,-10.2364655963316
"requires",-9.38916773594441,-9.38916773594441,-9.38916773594441,-9.38916773594441,-9.38916773594441
"rerun",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"rescue",-9.03249279200567,-9.03249279200567,-9.03249279200567,-9.03249279200567,-9.03249279200567
"rescuedthe",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"rescuers",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"research",-9.94878352387983,-9.94878352387983,-11.3350778849997,-9.94878352387983,-9.94878352387983
"researched",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"researching",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"resemblance",-10.2364655963316,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"resembling",-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"resentment",-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398
"reserved",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"resist",-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316,-11.3350778849997
"resonant",-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"resonate",-11.3350778849997,-10.2364655963316,-10.2364655963316,-11.3350778849997,-11.3350778849997
"resonated",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"resort",-9.94878352387983,-9.94878352387983,-9.94878352387983,-11.3350778849997,-9.94878352387983
"resorting",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"resorts",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"resource",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"resources",-11.3350778849997,-9.72563997256562,-9.72563997256562,-11.3350778849997,-9.72563997256562
"respect",-8.62702768389751,-8.62702768389751,-8.62702768389751,-8.62702768389751,-8.62702768389751
"respectable",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"respectively",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"respects",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"respond",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"responded",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"responds",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"response",-11.3350778849997,-10.2364655963316,-10.2364655963316,-11.3350778849997,-11.3350778849997
"responsibility",-9.94878352387983,-9.94878352387983,-11.3350778849997,-9.94878352387983,-9.94878352387983
"responsible",-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316,-11.3350778849997
"rest",-8.15702405465177,-8.15702405465177,-8.15702405465177,-8.15702405465177,-8.15702405465177
"restart",-11.3350778849997,-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997
"restarts",-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"restdada",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"restrained",-9.72563997256562,-9.72563997256562,-9.72563997256562,-9.72563997256562,-11.3350778849997
"restraint",-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316,-11.3350778849997
"restraints",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"restricted",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"restroom",-10.6419307044398,-11.3350778849997,-11.3350778849997,-11.3350778849997,-10.6419307044398
"result",-9.03249279200567,-9.03249279200567,-9.03249279200567,-9.03249279200567,-9.03249279200567
"resulted",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"resulting",-11.3350778849997,-9.94878352387983,-9.94878352387983,-9.94878352387983,-11.3350778849997
"results",-11.3350778849997,-10.2364655963316,-10.2364655963316,-11.3350778849997,-11.3350778849997
"resultwhich",-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398
"resumethe",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"resurrection",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
"retarded",-9.72563997256562,-11.3350778849997,-11.3350778849997,-11.3350778849997,-9.72563997256562
"rethink",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"reticence",-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997,-11.3350778849997
"retro",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"return",-9.54331841577167,-9.54331841577167,-9.54331841577167,-9.54331841577167,-11.3350778849997
"returned",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"returns",-11.3350778849997,-9.72563997256562,-9.72563997256562,-9.72563997256562,-11.3350778849997
"reunite",-10.6419307044398,-11.3350778849997,-11.3350778849997,-10.6419307044398,-11.3350778849997
"reunited",-10.2364655963316,-10.2364655963316,-10.2364655963316,-11.3350778849997,-10.2364655963316
"reveal",-9.72563997256562,-9.72563997256562,-9.72563997256562,-9.72563997256562,-11.3350778849997
"revealed",-9.94878352387983,-9.94878352387983,-9.94878352387983,-9.94878352387983,-11.3350778849997
"revealing",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"reveals",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"revelations",-11.3350778849997,-10.6419307044398,-10.6419307044398,-11.3350778849997,-11.3350778849997
"revenge",-11.3350778849997,-10.6419307044398,-11.3350778849997,-10.6419307044398,-11.3350778849997
